name,filling,center,sigma_c,skewness,kurtosis,local_Pauling,IonizationPotential,ElectronAffinity,Pauling,WorkFunction,dBandCenter,AtomicRadius,OrbitalRadius
Os3Zr-Os,0.314693906,1.067422145,2.752879077,-0.899262251,2.872367094,2.09201877,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Os3Nb-Os,0.420477637,0.151299997,2.793785244,-0.634031323,2.483677061,2.131043972,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Os3Mo-Os,0.520233198,-0.567711657,2.72103066,-0.397282009,2.350522109,2.195966891,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Os3Ru-Os,0.725481742,-1.55542005,2.379055515,-0.020243037,2.607343237,2.2,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Os3Rh-Os,0.809047872,-1.951513386,2.208082872,0.198606466,2.895521712,2.207872028,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Os3Pd-Os,0.909237469,-2.784212831,1.9200482,0.569944205,3.653163438,2.2,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Os3Ag-Os,0.966910385,-4.202672955,1.592625472,1.65636378,7.009742432,2.171381551,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Os3La-Os,0.250631098,1.533382543,2.392932529,-1.040224433,3.371718418,1.992592061,5.77,0.5,1.1,3.3,2,1.92,1.58
Os3Ta-Os,0.403234329,0.34451787,2.961961215,-0.659881835,2.401711055,2.117334815,7.89,0.32,1.5,4.86,2,1.62,1.34
Os3W-Os,0.493040322,-0.415092772,2.91941996,-0.419824231,2.218436879,2.215499279,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Os3Re-Os,0.610552338,-1.236899897,2.80090223,-0.225120756,2.116297327,2.167982503,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Os3Os-Os,0.693388829,-1.69827329,2.742351653,0.031077219,2.250690353,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Ir-Os,0.786700928,-2.191213979,2.542866691,0.248953735,2.526871491,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Os3Pt-Os,0.875478771,-2.836970483,2.276422341,0.554608144,3.079784429,2.207872028,9,2.13,2.28,6.74,-2.25,1.53,1.04
Os3Au-Os,0.947392077,-4.116381754,1.948401687,1.251028476,4.904256062,2.231843738,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Ir3Sc-Ir,0.171684212,1.824342435,2.239150954,-1.683411886,5.399752189,2.096690385,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Ir3Ti-Ir,0.235960352,0.895196513,2.069329922,-1.249566463,4.682085568,2.122914409,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Ir3V-Ir,0.371097481,0.04516574,2.076645028,-1.012597332,4.084098608,2.13500636,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Ir3Cr-Ir,0.479393929,0.030705541,2.315554563,-0.503823032,2.780003437,2.13890365,6.77,0.67,1.66,5.27,0.16,1.42,0.9
Ir3Mn-Ir,0.54284389,-0.544080331,2.419571242,-0.085703626,1.950421627,2.124288913,7.43,0,1.55,5.45,0.07,1.43,0.86
Ir3Fe-Ir,0.655132945,-1.349334773,2.035151232,-0.005128557,2.348430032,2.159859603,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Ir3Co-Ir,0.765903104,-1.29143502,1.655466538,-0.211759723,3.833250021,2.165689534,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Ir3Ni-Ir,0.869052108,-1.352595319,1.364036508,-0.307896474,5.873641765,2.169120853,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ir3Cu-Ir,0.964394999,-2.342550263,1.162194996,0.314941543,7.177233141,2.167982503,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Ir3Y-Ir,0.197861375,2.03079287,2.646215044,-1.380482767,4.005568467,2.074036504,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Ir3Zr-Ir,0.283384409,0.916427239,2.757846532,-1.041062149,3.108127704,2.09201877,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Ir3Nb-Ir,0.39222471,-0.03500621,2.766454431,-0.730226104,2.645678611,2.131043972,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Ir3Mo-Ir,0.499984064,-0.670167492,2.664929468,-0.505833616,2.517672509,2.195966891,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Ir3Ru-Ir,0.71353588,-1.506078,2.248018045,-0.212618227,2.811349313,2.2,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ir3Rh-Ir,0.797575823,-1.848363722,2.085603961,0.01441978,3.06925151,2.207872028,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Ir3Pd-Ir,0.905752468,-2.524345961,1.813235113,0.321779335,3.629678308,2.2,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Ir3Ag-Ir,0.969969432,-3.846762189,1.482837151,1.445051516,6.789540849,2.171381551,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ir3La-Ir,0.225945714,1.684233237,2.624594824,-1.134290885,3.368072803,1.992592061,5.77,0.5,1.1,3.3,2,1.92,1.58
Ir3Ta-Ir,0.365773086,0.179433162,2.935640371,-0.760953937,2.563384677,2.117334815,7.89,0.32,1.5,4.86,2,1.62,1.34
Ir3W-Ir,0.465679282,-0.532030439,2.88807052,-0.50520194,2.342200727,2.215499279,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Ir3Re-Ir,0.578809237,-1.183348697,2.767033808,-0.301110819,2.30358846,2.167982503,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Ir3Os-Ir,0.683649725,-1.665038776,2.590641948,-0.135500023,2.407333421,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Ir3Ir-Ir,0.7727709,-2.131776247,2.40127409,0.084322246,2.624811905,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Pt-Ir,0.871097445,-2.651529541,2.157507913,0.369986263,3.07292251,2.207872028,9,2.13,2.28,6.74,-2.25,1.53,1.04
Ir3Au-Ir,0.949012297,-3.766438466,1.829751837,1.060029137,4.685653444,2.231843738,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Pt3Sc-Pt,0.166817371,1.471532106,2.213458708,-1.585492663,5.106054943,2.165186214,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Pt3Ti-Pt,0.226894701,0.551859753,2.009495419,-1.182858797,4.561576055,2.192266939,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Pt3V-Pt,0.355662105,0.097634716,2.041286546,-0.874711076,3.697659381,2.204753916,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Pt3Cr-Pt,0.47197453,0.308341787,2.343582596,-0.402089726,2.485276107,2.208778525,6.77,0.67,1.66,5.27,0.16,1.42,0.9
Pt3Mn-Pt,0.543546894,-0.509128633,1.60076063,-0.801770625,5.016999808,2.193686346,7.43,0,1.55,5.45,0.07,1.43,0.86
Pt3Fe-Pt,0.656931391,-1.631238182,2.094192745,0.073948891,2.061444478,2.230419078,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Pt3Co-Pt,0.762594488,-1.463272825,1.673280795,-0.024655804,3.05749247,2.236439464,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Pt3Ni-Pt,0.863410043,-1.137889952,1.289905697,-0.341189466,5.671203622,2.23998288,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Pt3Cu-Pt,0.972348095,-1.734254813,1.063412771,-0.128289968,7.538044527,2.238807342,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Pt3Y-Pt,0.188513401,1.741344655,2.684580618,-1.379401003,3.837039869,2.141792263,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Pt3Zr-Pt,0.272545837,0.595479748,2.724450091,-0.973418118,2.962407631,2.160361984,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Pt3Nb-Pt,0.384147064,-0.297888836,2.658368411,-0.659686637,2.551192933,2.200662082,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Pt3Mo-Pt,0.489639176,-0.845440369,2.460271921,-0.490349507,2.543587799,2.267705939,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Pt3Ru-Pt,0.706208563,-1.324994617,2.031843634,-0.253464076,2.951734623,2.271870804,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Pt3Rh-Pt,0.7963714,-1.453497457,1.843659045,-0.114879181,3.415985143,2.28,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Pt3Pd-Pt,0.914298352,-1.911175964,1.600246965,0.06600827,3.904680491,2.271870804,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Pt3Ag-Pt,0.978482896,-3.343962967,1.316852048,1.3243954,7.166026801,2.242317432,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Pt3La-Pt,0.20800154,1.482766063,2.655540448,-1.183171594,3.338486179,2.119730412,5.77,0.5,1.1,3.3,2,1.92,1.58
Pt3Ta-Pt,0.355939861,-0.062661876,2.857583058,-0.673202417,2.436775826,2.186505067,7.89,0.32,1.5,4.86,2,1.62,1.34
Pt3W-Pt,0.455443306,-0.765409434,2.717536342,-0.454318332,2.319150772,2.287876422,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Pt3Re-Pt,0.577380001,-1.263343759,2.535983998,-0.308859108,2.337526102,2.238807342,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Pt3Os-Pt,0.674903262,-1.497437174,2.347526363,-0.196539838,2.487029348,2.271870804,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Pt3Ir-Pt,0.7758854,-1.725461902,2.137575153,-0.023229968,2.781591637,2.271870804,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Pt3Pt-Pt,0.877173576,-2.116333654,1.8980136,0.208080793,3.249208186,2.28,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Au-Pt,0.962718259,-3.204942492,1.624490561,0.900601264,4.784397438,2.304754831,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Sc-Au,0.154307065,0.898938053,1.986393749,-1.569198405,6.275954295,2.386185684,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Au3Ti-Au,0.221387453,0.343480431,1.726648525,-1.176762926,6.438284468,2.416030525,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Au3V-Au,0.389049751,0.734924848,2.055125951,-0.756018242,3.972190445,2.429792042,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Au3Cr-Au,0.489015564,0.669454165,2.370519099,-0.335209602,2.563794746,2.43422744,6.77,0.67,1.66,5.27,0.16,1.42,0.9
Au3Mn-Au,0.532222379,-1.017109567,2.497705386,0.062047874,1.743497697,2.417594811,7.43,0,1.55,5.45,0.07,1.43,0.86
Au3Fe-Au,0.671272214,-1.282419042,1.949152848,0.024772591,2.443035005,2.458076835,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Au3Co-Au,0.776620442,-1.120364419,1.511323891,-0.175003769,4.242093973,2.464711718,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Au3Ni-Au,0.892323751,-0.633367976,1.108356333,-0.894091481,10.62721648,2.468616808,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Au3Cu-Au,0.978969617,-1.919267627,0.961055328,-0.158080115,11.89255432,2.467321284,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Au3Y-Au,0.176125185,1.157765051,2.568163212,-1.390789211,4.47117746,2.360403924,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Au3Zr-Au,0.26394987,0.302373837,2.472316928,-1.000062857,3.882803884,2.380869048,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Au3Nb-Au,0.376443473,-0.12446305,2.313945495,-0.867304377,3.730900336,2.425282557,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Au3Mo-Au,0.497995981,-0.1522452,2.270198341,-0.626442524,3.347973498,2.499169546,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Au3Ru-Au,0.718498295,-0.938788543,1.829926538,-0.420094503,4.025452411,2.503759517,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Au3Rh-Au,0.820124211,-0.81004819,1.612191011,-0.443032421,5.216375334,2.512718456,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Au3Pd-Au,0.93363794,-1.578159467,1.450963019,-0.209796137,5.654523166,2.503759517,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Au3Ag-Au,0.982495186,-3.765208207,1.232774452,1.678397558,10.940592,2.471189647,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Au3La-Au,0.201417749,0.945652556,2.6970078,-1.273558835,3.914927073,2.336090232,5.77,0.5,1.1,3.3,2,1.92,1.58
Au3Ta-Au,0.350876802,-0.158029562,2.497538799,-0.820296709,3.381436671,2.409680543,7.89,0.32,1.5,4.86,2,1.62,1.34
Au3W-Au,0.466674226,-0.215497534,2.380784096,-0.679710045,3.328689303,2.52139882,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Au3Re-Au,0.582856209,-0.737418376,2.291930008,-0.463306448,3.078491872,2.467321284,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Au3Os-Au,0.696675019,-0.943550191,2.056293075,-0.446542195,3.50232857,2.503759517,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Au3Ir-Au,0.809443687,-1.006986419,1.852508432,-0.378451391,4.059025802,2.503759517,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Au3Pt-Au,0.908056141,-1.643550195,1.685637878,-0.062505771,4.535691144,2.512718456,9,2.13,2.28,6.74,-2.25,1.53,1.04
Au3Au-Au,0.968676644,-3.329902816,1.45273455,1.015608714,6.881214689,2.54,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Co2Sc2-Co,0.223839945,1.52178001,2.217060619,-0.667525086,2.837287369,1.705973053,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Co2V2-Co,0.392059861,0.209249633,2.084826571,-0.434808914,2.68789408,1.808243337,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Co2Cr2-Co,0.495051175,-0.334497094,2.096387316,-0.226659681,2.485073658,1.826774024,6.77,0.67,1.66,5.27,0.16,1.42,0.9
Co2Fe2-Co,0.683451843,-1.03247602,1.989086706,0.221961555,2.471948517,1.864858229,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Co2Co2-Co,0.773852001,-1.191808411,1.525578912,0.196888822,3.986478676,1.88,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Ni2-Co,0.875563723,-1.599110701,1.464936166,0.48184874,4.667118297,1.886880982,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Co2Cu2-Co,0.967970745,-2.627354277,1.193564966,1.14744518,7.501566527,1.885977793,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Co2Nb2-Co,0.434266587,0.122015066,2.773789526,-0.130479635,1.981120286,1.791209934,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Co2Mo2-Co,0.526396295,-0.610156504,2.692750185,-0.045787735,1.937592812,1.959957345,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Co2Ru2-Co,0.726972792,-1.64694588,2.332539279,0.16949207,2.31083522,1.970776154,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Co2Rh2-Co,0.811511205,-2.057147349,2.208543192,0.371137098,2.707610172,1.992007405,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Co2Pd2-Co,0.920437995,-2.819664248,1.922624423,0.644104466,3.465406918,1.970776154,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Co2Ta2-Co,0.423386266,-0.047651081,2.816123598,-0.176645211,1.954665954,1.756862901,7.89,0.32,1.5,4.86,2,1.62,1.34
Co2W2-Co,0.503542922,-0.490906826,2.989064794,-0.045326873,1.892032784,2.012723398,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Co2Re2-Co,0.618366237,-1.353845395,2.863700752,0.054118365,1.872686731,1.884596618,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Co2Os2-Co,0.69844376,-1.949037042,2.767204034,0.192046543,2.081094479,1.95534798,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Co2Ir2-Co,0.789905767,-2.442086735,2.599852461,0.306171619,2.403766534,1.970776154,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Co2Pt2-Co,0.883745526,-3.058308471,2.394293973,0.497600834,2.930656189,1.992007405,9,2.13,2.28,6.74,-2.25,1.53,1.04
Ni2Sc2-Ni,0.201268875,1.532821086,2.281820607,-0.700644578,2.964443617,1.724983835,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Ni2Ti2-Ni,0.262544288,0.921443744,2.085174754,-0.635819513,3.002530889,1.790521636,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Ni2V2-Ni,0.383317672,0.139823242,1.998429916,-0.443852392,2.932233166,1.821292245,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Ni2Cr2-Ni,0.494602049,-0.06010324,2.152729483,-0.164039576,2.407191234,1.831284348,6.77,0.67,1.66,5.27,0.16,1.42,0.9
Ni2Mn2-Ni,0.565898649,-0.553742251,1.707828878,-0.086388829,3.465397351,1.820129182,7.43,0,1.55,5.45,0.07,1.43,0.86
Ni2Fe2-Ni,0.675952378,-1.274641725,1.998862678,0.251583938,2.417744032,1.885639573,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Ni2Co2-Ni,0.764923055,-1.418681866,1.6859714,0.323367629,3.256470063,1.902455415,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Ni2Ni2-Ni,0.868536768,-1.411365263,1.373783112,0.459400788,4.938422317,1.91,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Cu2-Ni,0.969923124,-2.34183379,1.139855954,1.11300275,7.671440978,1.906994486,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Ni2Zr2-Ni,0.330050521,0.515181671,2.605177174,-0.322761426,2.158773521,1.713479249,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Ni2Nb2-Ni,0.425403908,0.069760796,2.750563946,-0.161870509,2.049450033,1.811170567,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Ni2Mo2-Ni,0.521971526,-0.659224974,2.616889257,-0.061442388,2.005499031,1.981798441,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Ni2Ru2-Ni,0.726621116,-1.644421017,2.235685041,0.205505554,2.434274154,1.992737811,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ni2Rh2-Ni,0.806413707,-1.9434743,2.106563722,0.397739116,2.854278821,2.014205656,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Ni2Pd2-Ni,0.921389493,-2.601318185,1.838893263,0.658194886,3.603757914,1.992737811,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Ni2Ta2-Ni,0.406355599,-0.0431787,2.843368063,-0.183358278,2.037021118,1.776440782,7.89,0.32,1.5,4.86,2,1.62,1.34
Ni2W2-Ni,0.496079185,-0.500413306,2.919157634,-0.056252119,1.924287365,2.035152501,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Ni2Re2-Ni,0.602924259,-1.273583766,2.781118139,0.075051072,1.955456844,1.907495077,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Ni2Os2-Ni,0.698005231,-1.903223388,2.625813159,0.211649335,2.158495126,1.992737811,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Ni2Ir2-Ni,0.788274443,-2.353024317,2.477725159,0.338201555,2.518186756,1.992737811,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ni2Pt2-Ni,0.880785266,-2.820817179,2.280716341,0.523002352,3.04392117,2.014205656,9,2.13,2.28,6.74,-2.25,1.53,1.04
Cu2Sc2-Cu,0.194363672,1.475453598,2.097485388,-0.83947002,3.822115881,1.718656928,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Cu2Ti2-Cu,0.25370647,0.883064623,1.879321577,-0.714795238,3.930137389,1.78395435,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Cu2V2-Cu,0.374822367,0.332857313,1.831730074,-0.550933284,3.734984725,1.814612098,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Cu2Cr2-Cu,0.49573024,0.158373289,2.252072837,-0.144837734,2.362273786,1.824567552,6.77,0.67,1.66,5.27,0.16,1.42,0.9
Cu2Mn2-Cu,0.551616478,-0.559305841,2.323226501,0.107513943,1.993534678,1.787421716,7.43,0,1.55,5.45,0.07,1.43,0.86
Cu2Fe2-Cu,0.67434965,-1.173027716,1.873838989,0.198431254,2.59365414,1.878723413,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Cu2Co2-Cu,0.777808462,-1.137675415,1.517707469,0.198948255,3.882466795,1.893977762,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Cu2Ni2-Cu,0.882684492,-0.929421717,1.210082758,0.165988394,6.542834637,1.90299449,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Cu2Cu2-Cu,0.97221492,-2.383500599,1.049694885,1.120234242,9.923549026,1.9,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Zr2-Cu,0.322895492,0.690983657,2.41935335,-0.444628539,2.734005313,1.707194539,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Cu2Nb2-Cu,0.421793597,0.129295005,2.480463388,-0.307834382,2.523439072,1.804527544,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Cu2Mo2-Cu,0.521983572,-0.433159525,2.320972315,-0.228725685,2.519102524,1.974529588,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Cu2Ru2-Cu,0.7368324,-1.239733496,2.004843126,0.033319144,2.876282565,1.985428835,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Cu2Rh2-Cu,0.815316553,-1.52285894,1.874381164,0.243335602,3.299046896,2.00681794,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Cu2Pd2-Cu,0.927591312,-2.146081286,1.663088153,0.523669043,3.989785621,1.985428835,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Cu2Ag2-Cu,0.977397115,-4.373946612,1.44013545,1.793921606,9.26561502,1.908950703,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Cu2Ta2-Cu,0.397789934,0.247659831,2.733509023,-0.287630135,2.432468062,1.769925141,7.89,0.32,1.5,4.86,2,1.62,1.34
Cu2Os2-Cu,0.708745031,-1.351055617,2.323007533,-0.004840084,2.462946364,1.985428835,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Cu2Ir2-Cu,0.793276911,-1.865964435,2.219942421,0.207694491,2.807875846,1.985428835,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Cu2Pt2-Cu,0.893779488,-2.379033648,2.056773489,0.437196954,3.296338509,2.00681794,9,2.13,2.28,6.74,-2.25,1.53,1.04
Cu2Au2-Cu,0.963536273,-4.114637723,1.830617541,1.074515738,5.409369085,2.072896583,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Ru2Sc2-Ru,0.211075547,1.586165964,2.107291665,-1.037179177,3.315751399,1.904397265,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Ru2Ti2-Ru,0.260389628,1.031739456,1.908351042,-0.985324517,3.43941433,1.976751572,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Ru2V2-Ru,0.381366992,0.27252889,1.88675313,-0.758789432,3.166006762,2.010722593,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Ru2Cr2-Ru,0.49641549,-0.30948491,1.796084658,-0.59969172,3.154851458,2.021753963,6.77,0.67,1.66,5.27,0.16,1.42,0.9
Ru2Mn2-Ru,0.560132946,-0.486658272,1.664885901,-0.382504371,3.559137499,1.980593667,7.43,0,1.55,5.45,0.07,1.43,0.86
Ru2Fe2-Ru,0.670230341,-1.187637366,1.923409797,0.157243204,2.216084873,2.081762607,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
Ru2Co2-Ru,0.765062826,-1.271220297,1.581024045,0.167362933,3.216025868,2.098665539,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Ru2Ni2-Ru,0.874444108,-1.266112032,1.258209468,0.222074992,5.32672668,2.108656732,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ru2Cu2-Ru,0.965353428,-2.286146105,1.063581032,1.059286511,7.780349128,2.105338619,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Ru2Y2-Ru,0.286437372,1.332762209,2.48500264,-0.61313098,2.344066594,1.843333118,6.22,0.31,1.22,3.42,1.95,1.99,1.58
Ru2Zr2-Ru,0.348847528,0.886001817,2.55694986,-0.534233023,2.227794028,1.891696102,6.63,0.43,1.33,4.35,1.95,1.77,1.41
Ru2Nb2-Ru,0.421331021,0.294198749,2.55714191,-0.41496409,2.117636876,1.999548172,6.76,0.9,1.6,4.69,1.41,1.62,1.28
Ru2Mo2-Ru,0.507784299,-0.374539989,2.448762513,-0.248792517,2.107594549,2.18792284,7.09,0.75,2.16,5.09,0.35,1.55,1.2
Ru2Ru2-Ru,0.705136056,-1.408708804,2.077544437,0.107532314,2.469528899,2.2,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Rh2-Ru,0.807528081,-1.769154153,1.917316574,0.338319757,2.923707598,2.223700689,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Ru2Pd2-Ru,0.909621656,-2.375378398,1.648802776,0.679836005,3.732445054,2.2,8.34,0.56,2.2,5.9,-1.83,1.52,0.94
Ru2Ag2-Ru,0.972916435,-4.006155367,1.425962024,1.915258343,8.389584617,2.115256651,7.58,1.3,1.93,5.01,-4.3,1.59,0.89
Ru2La2-Ru,0.357943477,0.783247018,2.665058134,-0.796658474,4.537531435,1.786955272,5.77,0.5,1.1,3.3,2,1.92,1.58
Ru2Ta2-Ru,0.403951396,0.488821925,2.760002521,-0.419768062,2.094413668,1.961206185,7.89,0.32,1.5,4.86,2,1.62,1.34
Ru2W2-Ru,0.483419377,-0.201588196,2.709351883,-0.278396889,2.016649395,2.24682619,7.98,0.86,2.36,5.09,0.77,1.56,1.27
Ru2Re2-Ru,0.621007742,-1.238116151,2.443464241,-0.183207652,1.88117186,2.105338619,7.88,0.15,1.9,5.88,-0.51,1.52,1.2
Ru2Os2-Ru,0.680288213,-1.545024016,2.457827664,0.104959055,2.167504654,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Ru2Ir2-Ru,0.781421975,-2.01601493,2.27263197,0.313560695,2.517507265,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ru2Pt2-Ru,0.876750246,-2.575504535,2.029067088,0.588206404,3.129720024,2.223700689,9,2.13,2.28,6.74,-2.25,1.53,1.04
Ru2Au2-Ru,0.954084562,-3.81579899,1.772434894,1.264284602,5.18857748,2.296920647,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Rh2Sc2-Rh,0.184496429,1.677418992,2.15515729,-1.055209952,3.59868685,1.952612501,6.56,0.19,1.36,3.84,1.5,1.81,1.24
Rh2Ti2-Rh,0.248433919,0.915596868,1.985699372,-0.895783113,3.627957664,2.026798663,6.83,0.08,1.54,4.63,1.5,1.61,1.08
Rh2V2-Rh,0.371637947,0.151665634,1.921287245,-0.698061295,3.36505071,2.061629758,6.75,0.53,1.63,4.88,1.06,1.49,0.98
Rh2Cr2-Rh,0.480599459,0.040087322,2.228671556,-0.215609538,2.235254078,2.072940417,6.77,0.67,1.66,5.27,0.16,1.42,0.9
Rh2Mn2-Rh,0.556377382,-0.486983074,1.606186772,-0.424233017,4.091059698,2.030738032,7.43,0,1.55,5.45,0.07,1.43,0.86
Rh2Fe2-Rh,0.659915491,-1.266832167,1.977832854,0.172674113,2.186865177,2.134468352,7.9,0.15,1.83,5.54,-0.92,1.41,0.8
