name,filling,center,sigma_c,skewness,kurtosis,local_Pauling,IonizationPotential,ElectronAffinity,Pauling,WorkFunction,dBandCenter,AtomicRadius,OrbitalRadius
Os3Y-Os,0.713383009,-1.533218805,2.555973361,0.188649109,2.493425719,1.95528519,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Zr-Os,0.70776898,-1.518153114,2.696698729,0.222771191,2.426176649,1.989337516,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Nb-Os,0.703822576,-1.578421605,2.719685007,0.15526087,2.316324354,2.064249277,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Mo-Os,0.697115414,-1.639079101,2.729022366,0.101041207,2.259983124,2.191941175,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Ru-Os,0.689546217,-1.667668533,2.687143233,0.032244771,2.239284939,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Rh-Os,0.693667049,-1.702787107,2.672055898,0.02328757,2.255670518,2.215772225,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Pd-Os,0.695142947,-1.7088001,2.637043111,0.006180166,2.292697228,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Ag-Os,0.69516205,-1.679810187,2.617626047,0.000924038,2.378591054,2.143135383,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3La-Os,0.707158872,-1.50398384,2.533267335,0.144463398,2.454990859,1.915211239,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Ta-Os,0.706194521,-1.587303116,2.750142926,0.17757974,2.344338471,2.037775782,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3W-Os,0.700408064,-1.649983556,2.767270176,0.120128984,2.279126562,2.231107752,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Re-Os,0.706846374,-1.763857401,2.696323953,0.016962287,2.193039353,2.13643097,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Os-Os,0.693401301,-1.698299232,2.742329259,0.031061443,2.250668515,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Ir-Os,0.6906908,-1.704747302,2.733338846,0.000997154,2.247620459,2.2,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Pt-Os,0.694266689,-1.72636849,2.706264361,-0.013313439,2.272626726,2.215772225,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Os3Au-Os,0.69533285,-1.73887012,2.680740699,-0.034192723,2.352075404,2.264148397,8.7,1.1,2.2,6.25,-1.5,1.49,1.13
Ir3Sc-Ir,0.789366344,-1.864956176,2.370629386,0.301653697,2.895136205,1.998232077,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Ti-Ir,0.787839104,-1.960097721,2.35095173,0.217683226,2.742011831,2.048529813,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3V-Ir,0.781975579,-1.982359196,2.342712057,0.16598884,2.702557608,2.0719328,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Cr-Ir,0.785295038,-1.982650635,2.329173367,0.176976375,2.75406485,2.07950401,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Mn-Ir,0.784801603,-1.967450814,2.3202285,0.161634277,2.768570745,2.051183358,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Fe-Ir,0.782468984,-1.962451358,2.295611241,0.121200404,2.7757718,2.120451593,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Co-Ir,0.779772233,-1.983590752,2.298043358,0.105756349,2.774945831,2.131914162,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Ni-Ir,0.781513138,-1.991232475,2.283437551,0.106673133,2.808093464,2.138675125,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Cu-Ir,0.785239675,-1.9435715,2.279326148,0.097384918,2.813347116,2.13643097,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Y-Ir,0.785159509,-1.798399852,2.41875215,0.395421327,3.054972726,1.95528519,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Zr-Ir,0.787398044,-1.9638058,2.445520406,0.340804251,2.803976444,1.989337516,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Nb-Ir,0.78353856,-2.0382607,2.433983391,0.256439893,2.671600338,2.064249277,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Mo-Ir,0.780246055,-2.050762694,2.411906477,0.192588918,2.636150785,2.191941175,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Ru-Ir,0.779395395,-2.067628954,2.357257473,0.11703816,2.640821686,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Rh-Ir,0.777675596,-2.035107124,2.341627918,0.092747923,2.667348868,2.215772225,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Pd-Ir,0.780905475,-2.001317255,2.317709671,0.067122183,2.692187561,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Ag-Ir,0.783522474,-1.94933167,2.312705839,0.050117674,2.760235908,2.143135383,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3La-Ir,0.788512764,-1.809681385,2.381093222,0.366818385,3.036879898,1.915211239,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Ta-Ir,0.783508126,-2.037487715,2.467762778,0.270898373,2.691435257,2.037775782,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3W-Ir,0.781781399,-2.064663301,2.448691929,0.206118,2.6423509,2.231107752,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Re-Ir,0.77915626,-2.09009119,2.434301451,0.149616451,2.617259749,2.13643097,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Os-Ir,0.780521255,-2.132585392,2.420745388,0.114376628,2.612000239,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Ir-Ir,0.772868279,-2.132659248,2.401270602,0.084761765,2.624798985,2.2,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Pt-Ir,0.778544056,-2.044962393,2.377947751,0.044246827,2.643622967,2.215772225,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Ir3Au-Ir,0.777584744,-1.976364159,2.352660744,0.011506225,2.709325456,2.264148397,9.1,1.57,2.2,6.63,-2.11,1.5,1.08
Pt3Sc-Pt,0.89245069,-2.208087433,1.93866181,0.563092353,3.663541117,2.056154096,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Ti-Pt,0.892847097,-2.251858572,1.891417971,0.41172109,3.432577778,2.107909794,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3V-Pt,0.88454218,-2.182699719,1.878576682,0.381616968,3.436265985,2.131991154,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Cr-Pt,0.88823325,-2.135272537,1.875829626,0.395340248,3.526572723,2.139781829,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Mn-Pt,0.883202103,-2.159249134,1.851541668,0.316369827,3.468763297,2.110640257,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Fe-Pt,0.891633361,-2.148441932,1.847783088,0.293555852,3.505438597,2.181916344,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Co-Pt,0.890225734,-2.119840042,1.839567997,0.278975603,3.483716835,2.193711174,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Ni-Pt,0.884461714,-2.047320354,1.831345211,0.264307482,3.486906625,2.200668115,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Cu-Pt,0.889205543,-2.026814467,1.828679289,0.255966311,3.481259788,2.198358909,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Y-Pt,0.890905278,-2.233448149,2.012529488,0.732251333,3.967912958,2.011962323,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Zr-Pt,0.887825077,-2.29876623,2.008546538,0.578373909,3.53151883,2.047001712,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Nb-Pt,0.884307145,-2.283002164,1.972199751,0.459480792,3.374288117,2.124084913,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Mo-Pt,0.88098985,-2.269337954,1.93268616,0.379790724,3.31388551,2.255478169,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Ru-Pt,0.880462227,-2.162621652,1.884858059,0.290692671,3.291454355,2.263770592,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Rh-Pt,0.880241873,-2.101103778,1.867169191,0.272545674,3.331638792,2.28,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Pd-Pt,0.88390854,-2.075359854,1.860913814,0.235667113,3.304815813,2.263770592,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Ag-Pt,0.889024411,-2.071451865,1.870567907,0.204913833,3.38012315,2.205257661,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3La-Pt,0.889904931,-2.25488653,2.003469348,0.74261538,3.989670423,1.970726764,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Ta-Pt,0.885240557,-2.272904124,2.007119591,0.471921197,3.431770733,2.096844039,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3W-Pt,0.882674514,-2.301759377,1.976350702,0.38319695,3.350377243,2.295780053,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Re-Pt,0.882024702,-2.275537641,1.948032683,0.311307244,3.286439705,2.198358909,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Os-Pt,0.877406188,-2.202052451,1.930069806,0.265549782,3.256243153,2.263770592,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Ir-Pt,0.877893704,-2.137588504,1.91113683,0.236222225,3.261727543,2.263770592,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Pt-Pt,0.877249873,-2.116947967,1.897980076,0.208376842,3.249394845,2.28,9,2.13,2.28,6.74,-2.25,1.53,1.04
Pt3Au-Pt,0.888296867,-2.120012637,1.912871269,0.158831782,3.26396517,2.329778435,9,2.13,2.28,6.74,-2.25,1.53,1.04
Au3Sc-Au,0.965742327,-3.650839822,1.459111768,1.493478939,7.905161725,2.241685873,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Ti-Au,0.967338386,-3.570325412,1.415980377,1.350673019,7.688985283,2.298111614,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3V-Au,0.968679699,-3.43656272,1.425243331,1.399176431,7.962409262,2.324365893,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Cr-Au,0.970686373,-3.412474643,1.429624074,1.374624878,7.983869759,2.33285954,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Mn-Au,0.969181946,-3.464752374,1.434135173,1.311944889,7.84268806,2.301088452,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Fe-Au,0.971009324,-3.386942428,1.407420728,1.260478509,7.803231632,2.378795954,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Co-Au,0.970427184,-3.279544812,1.399032635,1.217114416,7.713895815,2.39165506,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Ni-Au,0.970887231,-3.178951025,1.394084411,1.175151875,7.592292013,2.399239743,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Cu-Au,0.971881485,-3.301355077,1.406858344,1.195617235,7.682688496,2.396722172,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Y-Au,0.963187637,-3.814642981,1.52378413,1.752734301,8.695279921,2.193506569,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Zr-Au,0.96151321,-3.778982405,1.518412431,1.544049085,7.858261239,2.231707647,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Nb-Au,0.961227719,-3.538648907,1.476194743,1.393332209,7.398191216,2.315746252,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Mo-Au,0.965409019,-3.388277356,1.461919986,1.320887528,7.236406662,2.458995441,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Ru-Au,0.967438954,-3.224987941,1.427896571,1.148332912,6.900188586,2.468036109,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Rh-Au,0.967864162,-3.051696924,1.409831498,1.109052162,6.887678741,2.485729936,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Pd-Au,0.971288632,-3.133226381,1.409401265,1.061010235,6.864808748,2.468036109,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Ag-Au,0.972550302,-3.344367205,1.417414788,1.105207967,7.445240829,2.404243414,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3La-Au,0.962885275,-3.999273941,1.553264011,1.868994402,9.005378216,2.148550225,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Ta-Au,0.960590122,-3.633469039,1.483999039,1.453641856,7.806632721,2.286047369,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3W-Au,0.962375401,-3.423533709,1.484989332,1.325662972,7.284311278,2.502933862,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Re-Au,0.96538744,-3.369637273,1.475097576,1.212200234,6.953753446,2.396722172,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Os-Au,0.965498226,-3.24048473,1.45969424,1.14261969,6.76432531,2.468036109,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Ir-Au,0.966590032,-3.082922108,1.437025064,1.103283571,6.717546099,2.468036109,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Pt-Au,0.96995333,-3.155408644,1.447830527,1.054850261,6.670134834,2.485729936,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Au3Au-Au,0.968676482,-3.329924452,1.452737489,1.015633156,6.881269606,2.54,9.23,2.31,2.54,6.01,-3.56,1.59,1.01
Co2Sc2-Co,0.798757215,-1.117581027,1.679326761,0.78704669,4.035720498,1.701729325,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2V2-Co,0.786936351,-1.315728369,1.703354812,0.530623122,3.452764769,1.799244077,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Cr2-Co,0.7794407,-1.378541629,1.696880166,0.428864635,3.342228764,1.809369034,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Fe2-Co,0.78681117,-1.27023847,1.729192721,0.346838465,3.331234437,1.864471587,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Co2-Co,0.775102109,-1.196786399,1.525308788,0.200228834,3.98851329,1.88,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Ni2-Co,0.780678345,-1.458230717,1.738099481,0.309580276,3.249638097,1.889180235,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Cu2-Co,0.779754117,-1.380138241,1.718817178,0.231151949,3.395132152,1.88613132,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Nb2-Co,0.789448994,-1.294457273,1.807608411,0.553341292,3.495178471,1.788989273,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Mo2-Co,0.786997595,-1.361025022,1.82286724,0.398430853,3.391103637,1.962051644,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Ru2-Co,0.773730791,-1.411780629,1.859304831,0.162199616,3.026184806,1.9731605,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Rh2-Co,0.776677253,-1.471377777,1.86087258,0.123444895,3.055119704,1.994965488,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Pd2-Co,0.779654011,-1.480171697,1.844581822,0.054921237,3.107324358,1.9731605,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Ta2-Co,0.798577108,-1.373491162,1.857463584,0.56284865,3.538958773,1.753813924,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2W2-Co,0.792630187,-1.420136506,1.898808063,0.399797938,3.515375002,2.028037123,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Re2-Co,0.789390891,-1.407083129,1.8695947,0.117770473,3.383280376,1.887974612,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Os2-Co,0.778985867,-1.420929528,1.902547614,0.022131344,3.428068841,2.001998657,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Ir2-Co,0.777553726,-1.487335401,1.9530058,-0.041873184,3.266357126,1.981129173,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Co2Pt2-Co,0.778115838,-1.501908656,1.939005465,-0.144008877,3.341970611,1.994965488,7.88,0.66,1.88,5.76,-1.17,1.39,0.76
Ni2Sc2-Ni,0.882994976,-1.590332895,1.512932271,1.265508588,5.653053096,1.720483282,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Ti2-Ni,0.884263672,-1.657356667,1.501019278,1.026120242,5.045407203,1.766154811,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2V2-Ni,0.875898236,-1.581553066,1.464739376,0.839068203,4.783182246,1.79264817,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Cr2-Ni,0.878886769,-1.431330505,1.448107668,0.73011663,4.799956297,1.815008738,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Mn2-Ni,0.875153858,-1.461550922,1.388044149,0.610703748,4.917872726,1.756922884,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Fe2-Ni,0.880378191,-1.519112311,1.422764103,0.539414256,4.910158319,1.880512287,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Co2-Ni,0.872689352,-1.471800108,1.40102129,0.466381744,4.874037998,1.899035918,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Ni2-Ni,0.867716853,-1.405790032,1.374056827,0.454568849,4.933961105,1.91,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Cu2-Ni,0.881589338,-1.269435211,1.353327018,0.306397269,5.171727353,1.9059937,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Zr2-Ni,0.877250792,-1.717795466,1.594195759,1.130252957,5.106693459,1.708715501,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Nb2-Ni,0.875442663,-1.760621618,1.633655035,0.949900073,4.747499672,1.779377167,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Mo2-Ni,0.872912622,-1.691817971,1.600650893,0.695590662,4.47067037,2.006326091,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Ru2-Ni,0.871314058,-1.517801284,1.518250978,0.283089759,4.285196356,2.021106006,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Rh2-Ni,0.871310489,-1.487753712,1.503395814,0.211455506,4.395525774,2.050189284,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Pd2-Ni,0.879216459,-1.412787866,1.472332573,0.064112077,4.580443756,2.021106006,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Ta2-Ni,0.875480734,-1.817638638,1.683443999,0.91550443,4.724746097,1.734029669,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2W2-Ni,0.872600193,-1.703164853,1.671916976,0.695663099,4.655443273,2.078666522,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Re2-Ni,0.871799722,-1.613737406,1.622043719,0.407875927,4.519111287,1.9059937,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Os2-Ni,0.87434547,-1.552506334,1.58509424,0.145384774,4.558868064,2.021106006,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Ir2-Ni,0.873840975,-1.551233447,1.602101471,-0.002633632,4.524211083,2.021106006,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Ni2Pt2-Ni,0.870145085,-1.42511683,1.577528644,-0.200151608,4.715889847,2.050189284,7.64,1.16,1.91,5.77,-1.29,1.38,0.71
Cu2Sc2-Cu,0.968041106,-3.084208992,1.177002355,2.543387383,13.49433126,1.66214047,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Ti2-Cu,0.967629085,-3.003667856,1.141383426,2.218182793,11.79619854,1.746869447,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2V2-Cu,0.964550668,-2.791715748,1.136064732,1.93514433,10.43131265,1.787010903,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Cr2-Cu,0.969102381,-2.707347931,1.12805534,1.833876132,10.61114486,1.800094876,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Mn2-Cu,0.968919073,-2.674979635,1.120092053,1.622656846,10.16759113,1.751397961,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Fe2-Cu,0.970221566,-2.58101267,1.075632219,1.416254526,9.794137262,1.871684296,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Co2-Cu,0.969653007,-2.359335127,1.048505524,1.250919523,9.412973493,1.891974594,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Ni2-Cu,0.969488617,-2.191567808,1.040331849,1.197109975,9.262315789,1.903993702,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Cu2-Cu,0.972215011,-2.383479033,1.049691457,1.120221494,9.923558007,1.9,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Zr2-Cu,0.966090976,-3.11015793,1.240252769,2.321586658,11.67862525,1.647376312,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Nb2-Cu,0.963144532,-3.143724157,1.2717165,2.088384952,10.42115073,1.773781633,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Mo2-Cu,0.962250511,-2.916874208,1.245027376,1.737325336,9.052218034,2.00001688,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Ru2-Cu,0.965364735,-2.402219579,1.16885483,1.05858195,7.284707427,2.014750318,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Rh2-Cu,0.966541461,-2.324950612,1.160029769,0.907284369,7.11679038,2.043742138,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Pd2-Cu,0.970406285,-2.144846701,1.13286217,0.643474804,7.098346488,2.014750318,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Ag2-Cu,0.975243157,-2.500554803,1.145383529,0.376790644,8.762085409,1.911943632,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Ta2-Cu,0.96203733,-3.224595354,1.306709531,2.112438628,10.88405694,1.728576738,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Os2-Cu,0.963569929,-2.498740221,1.230084745,0.959698899,7.239277463,2.014750318,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Ir2-Cu,0.964215376,-2.431779787,1.232803985,0.675982046,6.860357108,2.014750318,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Pt2-Cu,0.96667966,-2.316733323,1.227669557,0.403386376,6.668708637,2.043742138,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Cu2Au2-Cu,0.974012681,-2.527829566,1.242793793,0.028658583,7.677665541,2.133956918,7.73,1.24,1.9,5.3,-2.67,1.41,0.67
Ru2Sc2-Ru,0.758572969,-1.184527618,1.919377084,0.517557173,2.922712178,1.814968834,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Ti2-Ru,0.749054978,-1.254029889,1.947699832,0.368498883,2.638229739,1.907488362,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2V2-Ru,0.731392105,-1.303419898,1.991480598,0.249066219,2.512474695,1.951320694,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Cr2-Ru,0.72761261,-1.3843161,1.977221075,0.192631067,2.55627626,1.965607695,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Mn2-Ru,0.722816242,-1.397831911,1.969749322,0.183702376,2.657903797,1.912433258,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Fe2-Ru,0.731513567,-1.30892286,1.927683406,0.161572989,2.773417836,2.043779527,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Co2-Ru,0.720411167,-1.309478457,1.937682678,0.137556654,2.787991068,2.065935451,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Ni2-Ru,0.718852054,-1.309609771,1.922714496,0.14179721,2.828547493,2.079059677,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Cu2-Ru,0.72298782,-1.229865712,1.909260704,0.094989639,2.929011562,2.074698767,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Y2-Ru,0.756497786,-1.2065758,2.017826197,0.638219516,3.105683675,1.737790988,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Zr2-Ru,0.748712274,-1.282438936,2.107023506,0.547920089,2.832041292,1.79884716,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Nb2-Ru,0.736017801,-1.343237386,2.156836004,0.416721715,2.623844243,1.936875036,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Mo2-Ru,0.721289012,-1.383248516,2.169652686,0.302219636,2.529218268,2.183911871,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Ru2-Ru,0.705151956,-1.408756268,2.07756513,0.107570537,2.469496521,2.2,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Rh2-Ru,0.72141001,-1.426799867,2.050302009,0.077636387,2.539303774,2.231657523,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Pd2-Ru,0.715509356,-1.319199989,2.001609781,-0.013163998,2.619800209,2.2,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Ag2-Ru,0.726789175,-1.267765292,1.994809526,-0.118773447,3.008386597,2.087740577,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2La2-Ru,0.755687056,-1.329560412,2.06122762,0.497652954,3.385573726,1.667288223,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Ta2-Ru,0.738797345,-1.36095998,2.214638667,0.439186066,2.740428146,1.887513698,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2W2-Ru,0.727452132,-1.420117376,2.250497755,0.318091955,2.632418267,2.262655365,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Re2-Ru,0.746488351,-1.629336617,2.077918734,-0.02103169,2.27449559,2.074698767,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Os2-Ru,0.716592165,-1.457983796,2.192109526,0.054287285,2.536227627,2.2,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Ir2-Ru,0.718096689,-1.472767907,2.172521269,-0.018557722,2.566908473,2.2,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Pt2-Ru,0.721520619,-1.45480278,2.13965383,-0.087729488,2.633892208,2.231657523,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Ru2Au2-Ru,0.724222541,-1.348354597,2.102861265,-0.234523578,2.980693729,2.330167256,7.36,1.05,2.2,5.73,-1.41,1.48,1.05
Rh2Sc2-Rh,0.823547329,-1.579696198,1.937403724,0.873777073,3.761612144,1.854284942,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Rh2Ti2-Rh,0.823580188,-1.716576821,1.900082707,0.67734653,3.412252833,1.948808641,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Rh2V2-Rh,0.809656265,-1.702100216,1.882426228,0.538585361,3.258736931,1.993590475,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
Rh2Cr2-Rh,0.815390958,-1.675923925,1.862432114,0.55256655,3.400316784,2.008186963,7.46,1.14,2.28,5.91,-1.73,1.49,0.99
